601AL001009A6040001469630370981JEFFERSON               ALA   050328050A001A43MW 24FW 14OF80C000000
601AL001014 6040000292980370981BESSEMER                ALA   060328050A002A21MB 19MB 12UN40 000000
601AL001014 6040000292980370981BESSEMER                ALA   070328050A001A19MB 00MB 12AQ99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   010406051A001A31MB 33FB 20HU45 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   010406051A002A20MB 20MB 12ST99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   010406051A003A32FB 22MB 12ST99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   020406051A001A45MB 00FU 90HU99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   020406051A002A32FB 21MB 12UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   020421051A003A01FB 32MB 40DA60 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   020406051A004B39MB 00UU 12UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   020406051A005B55MB 00UU 12UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   020406051A006B24MW 00UU 90UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   020406051A007A20MB 00MB 12ST99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   030406051A001A35MB 00FU 20HU99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   030406051A002B52MB 00UU 90UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   030406051A003A45MB 30MB 12ST99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   040406051A001B40FB 00UU 90UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   040406051A002B21MB 00UU 90UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   050406051A001B39MW 00UU 12UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   050406051A002A39MB 00MB 12ST99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   050406051A003B19MB 00UU 12UN99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   050406051A004A56MW 39MB 12FR99 000000
601AL001022 6040002381670370980BIRMINGHAM              ALA   060406051A001A27MU 27UU 12ST99 000000
