601AL001009A6070001475950370981JEFFERSON               ALA   070319080A001A52MW 50MW 90AQ99 000000
601AL001009A6070001475950370981JEFFERSON               ALA   070319080A002A24MB 26MB 90UN45 000000
601AL001009A6070001475950370981JEFFERSON               ALA   110319080A001A27MB 00FU 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   040319080A001A21MB 00MB 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   050319080A001A00FW 30MB 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   050319080A002A00FB 30MB 12UN03 000000
601AL001014 6070000282170370981BESSEMER                ALA   050319080A003A14MB 00MB 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   060319080A001A27MB 30MB 12AQ99 000000
601AL001014 6070000282170370981BESSEMER                ALA   080321081A001B53MB 00UU 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   090321081A001B26FB 00UU 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   090321081A002B19MB 00UU 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   100321081A001B23MB 00UU 12UN99 000000
601AL001014 6070000282170370981BESSEMER                ALA   110321081A001B37MB 00UU 12UN99 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   010324081A001A20FB 20MB 12GF45 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   010324081A002B34MB 00UU 12UN60 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   010324081A003A33MB 00MB 20AQ45 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   010324081A004A37MB 00MB 12AQ44 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   010324081A005A24MB 00MB 12AQ45 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   010324081A006A41MB 26MB 12OF45 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   010324081A007B37MB 00UU 12UN99 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   020324081A001C45MB 00MB 12AQ45 000001                                                  00MB 12AQ45
601AL001022 6070002276860370980BIRMINGHAM              ALA   020324081A002C25MB 00MB 13AQ45 000001                                                  00MB 13AQ45
601AL001022 6070002276860370980BIRMINGHAM              ALA   020324081A003A19MB 19MB 12AQ40 000000
601AL001022 6070002276860370980BIRMINGHAM              ALA   020324081A004C26MB 22MB 12AQ43 000001                                                  25MB 12AQ43
