601AL001009A6050001480990370981JEFFERSON               ALA   010322060A001A37MB 00MW 90AQ99 000000
601AL001009A6050001480990370981JEFFERSON               ALA   050322060A001A33MB 00MB 12UN99 000000
601AL001009A6050001480990370981JEFFERSON               ALA   050323061A002B41MW 00UU 12UN99 000000
601AL001009A6050001480990370981JEFFERSON               ALA   070323061A001B38MW 00UU 14UN45 000000
601AL001014 6050000289020370981BESSEMER                ALA   050405061A001B18MB 00UU 12UN45 000000
601AL001014 6050000289020370981BESSEMER                ALA   080322060A001A22MB 18MB 12BR40 000000
601AL001014 6050000289020370981BESSEMER                ALA   100322060A001A40MB 49MB 12AQ99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   010323061A001B20MB 00UU 12UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   010323061A002A25MB 22MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   010327061A003D20MB 17MB 12AQ45 00100032MB
601AL001022 6050002345710370980BIRMINGHAM              ALA   010323061A004A38FB 25MB 20GF45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   010323061A005A21MW 20FB 20BF45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   010323061A006B19MB 00UU 12UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   010323061A007A49MB 52MB 30OK44 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   010323061A008A20MW 18MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   020323061A001A04FB 27FB 40DA60 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   020323061A002B30MW 00UU 12UN03 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   020323061A003A37MB 25MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   020323061A004A47MB 42MB 20AQ42 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   020323061A005A35MB 31MB 12AQ42 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   020323061A006A70MW 35MW 20OK99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   020323061A007B33MW 00UU 30UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   030323061A001A20FB 27FB 12OF45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   030323061A002B49MB 00UU 12UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   030323061A003B49MB 00UU 12UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   030323061A004A26MB 28MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   040323061A001A20MB 44MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   040323061A002B22FB 00UU 90UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   040323061A003A24MB 26MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   040323061A004A23MB 00MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   040323061A005B24MB 00UU 13UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A001A34MB 22MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A002B24MB 00UU 20UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A003A18MB 18MB 13AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A004A30FB 34MB 14WI45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A005A25MB 47MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A006B42MB 00UU 12UN60 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A007A31MB 28MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A008A30MB 25MB 13AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   050323061A009A32MB 50MB 20ST45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   060323061A001B20MB 00UU 12UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   060323061A002B35FB 00UU 12UN03 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   060323061A003B18MB 00UU 12UN60 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   060323061A004A15FB 18MB 12UN60 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A001A63MB 68MB 12FR45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A002A23MB 29MB 12ST03 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A003B25MB 00UU 13UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A004B26MB 00UU 12UN99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A005A35FB 49MB 12AQ45 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A006A37FB 45MB 12AQ60 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A007A37MB 40MB 12AQ99 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A008B55MB 00UU 12UN03 000000
601AL001022 6050002345710370980BIRMINGHAM              ALA   070323061A009A44MB 25MB 12ST03 000000
