601AL001009A6030001518500370981JEFFERSON               ALA   030416041A001B25MB 00UU 14UN99 000000                                                                                                                                                                          
601AL001009A6030001518500370981JEFFERSON               ALA   080413040A001A69MW 46FW 12FA45 000000                                                                                                                                                                          
601AL001009A6030001518500370981JEFFERSON               ALA   080416041A002B18MB 00UU 12UN99 000000                                                                                                                                                                          
601AL001009A6030001518500370981JEFFERSON               ALA   090416041A001B57FB 00UU 40UN03 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A001B53FB 00UU 12UN99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A002A00FA 00MW 40UN99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A003B00MB 00UU 12UN99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A004B45MB 00UU 90UN99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A005B64MW 00UU 90UN99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A006A31MB 31MB 12FR99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A007B42FB 00UU 20UN45 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   010416041A008B26MB 00UU 20UN45 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   020416041A001A18MU 18UU 12ST99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   020416041A002B19MB 00UU 12UN99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   020416041A003A39MB 00MB 12ST99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   020416041A004A30FB 38MB 12FR99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   020416041A005A49MB 00MB 12FR99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   030416041A001B34MB 00UU 12UN99 000000                                                                                                                                                                          
601AL001022 6030002401760370980BIRMINGHAM              ALA   030416041A002B18MB 00UU 12UN99 000000                                                                                                                                                                          
